universe_id,seed,tickers,n_assets,avg_corr_val,pc1_share_val,effdim_val
87,129,"ADP,AIG,AMGN,BDX,CB,CMCSA,DE,DG,EMR,EOG,GM,HD,IBM,INTC,INTU,ISRG,ITW,JPM,LMT,MA,NKE,PEP,PLD,PM,PNC,SCHW,SO,SYK,TJX,WFC",30,0.33372944534966054,0.2543916316268664,9.147964868983212
30,72,"AAPL,ABT,AXP,BA,CAT,CB,COP,COST,CSCO,DHR,GILD,HD,IBM,ISRG,KMB,LMT,MMC,MMM,MO,MS,MSFT,NKE,PEP,QCOM,REGN,ROST,SBUX,SLB,SO,TGT",30,0.33374115732070525,0.2518774895380406,9.177269443474794
258,300,"ACN,ADP,ALL,AXP,BAC,CB,CL,CMCSA,COP,COST,CRM,CVX,DE,DHR,DUK,EMR,EW,F,FDX,GS,KMB,MRK,NEE,NKE,NSC,PGR,PLD,UNH,USB,WFC",30,0.3337415863381773,0.27531352230921774,8.264170330543815
24,66,"ADSK,ALL,BDX,BIIB,C,CAT,CMCSA,COP,CVX,DUK,EMR,EOG,FDX,GILD,HD,ITW,JPM,MCD,MSFT,NVDA,PGR,PLD,ROST,SCHW,SLB,SYK,T,TGT,TJX,TRV",30,0.33386675410510686,0.27967068470500556,7.187896635428699
251,293,"AAPL,ADSK,AIG,ALL,BIIB,C,CB,CI,COF,COST,CSCO,CVX,EMR,GM,HD,INTU,JPM,LMT,LOW,MCD,MMM,MSFT,PEP,PG,PM,PNC,SBUX,TGT,UPS,WMT",30,0.33393912509106327,0.29536040048429385,6.7232100026384325
244,286,"ADBE,ADSK,AMGN,AXP,BA,BAC,CRM,CVX,DG,DHR,EOG,FDX,GILD,HD,MCD,MMC,MMM,MO,MSFT,NSC,PEP,PGR,PM,ROST,SCHW,TJX,TRV,UNH,WMT,XOM",30,0.33396931409795605,0.269766706600744,8.821571198794691
44,86,"ADSK,AMGN,APD,BA,CAT,CB,CVX,DUK,EMR,EOG,EW,GILD,GM,GS,ICE,JNJ,JPM,MET,MSFT,NEE,NKE,PNC,QCOM,SHW,SLB,T,TRV,UNH,XOM,YUM",30,0.3340996774221855,0.3147994826184786,7.345328540108207
135,177,"ABT,ADSK,AIG,AON,APD,BA,CB,CL,COP,DIS,EOG,EW,F,GILD,HD,INTU,ISRG,JNJ,JPM,LOW,PEP,PGR,SBUX,TJX,TRV,UPS,USB,VZ,WFC,XOM",30,0.3343486745310351,0.22615574832502683,9.777660894336933
13,55,"ACN,ALL,AMZN,AON,BA,BLK,CAT,CB,CL,COST,CRM,DE,DHR,DUK,GE,HD,IBM,ICE,INTC,ITW,KMB,MA,MET,MSFT,SLB,SO,T,UPS,VZ,WFC",30,0.33465301998499064,0.26925761391949427,8.065224104091486
27,69,"ALL,AON,BA,BDX,BLK,CB,CI,COF,CSCO,DE,EW,F,GILD,ICE,JPM,MMC,PEP,PFE,PGR,PLD,PM,REGN,SCHW,SHW,T,TGT,TJX,TRV,USB,VZ",30,0.3348047140402892,0.19881871091594322,11.152041197567405
105,147,"AAPL,ABT,ACN,ADP,AMGN,APD,BA,BIIB,CB,CL,COF,COP,CSCO,EOG,F,GS,IBM,INTC,INTU,KMB,MMM,MO,MSFT,NSC,PEP,PG,SBUX,SCHW,TGT,UNH",30,0.3348142635586546,0.2625880687898296,7.709614631928465
268,310,"ADBE,ALL,AMGN,AMZN,AON,C,COF,COP,DHR,DIS,EOG,EW,FDX,IBM,INTC,ISRG,ITW,KO,MET,MS,NSC,PFE,PGR,PLD,SHW,SO,T,TGT,TRV,VZ",30,0.3348483959631996,0.266460641594258,8.709618885416791
52,94,"ACN,ADBE,ADP,AIG,AMZN,COST,CRM,CVX,DE,DIS,EOG,EW,F,GS,HD,ISRG,JPM,KMB,LMT,MSFT,NSC,NVDA,PEP,PFE,PGR,SO,SYK,T,VLO,WMT",30,0.3350873158881187,0.25017701421446015,8.999536576504592
249,291,"AIG,ALL,AMGN,AMZN,BA,BAC,C,COF,CRM,DUK,EW,GM,GS,HD,IBM,JPM,MCD,MMC,MMM,MO,MRK,MS,NVDA,PEP,QCOM,SLB,V,VZ,WMT,YUM",30,0.33517620288927696,0.33163502900897623,6.837912485108083
275,317,"ABT,ADSK,AMZN,AON,APD,BA,CB,CI,DHR,DIS,DUK,EW,GILD,HD,IBM,INTC,JPM,KO,LOW,MMC,MO,NKE,PEP,PG,ROST,SBUX,SHW,UNH,V,WFC",30,0.33526111686006677,0.20013473728933076,11.67208207726773
76,118,"AAPL,AIG,ALL,APD,BA,BLK,CI,CL,CRM,DE,DG,EW,GILD,IBM,KO,MA,MET,MMC,MMM,MO,PEP,PFE,PGR,REGN,SHW,SYK,USB,VZ,WFC,WMT",30,0.3352963414843901,0.22961379614577776,10.247403494099329
80,122,"AAPL,ACN,AIG,AMGN,BIIB,BLK,CMCSA,COF,DE,DHR,EMR,FDX,GILD,ITW,JPM,KMB,KO,MA,MO,PM,REGN,SBUX,SHW,UNH,USB,VZ,WFC,WMT,XOM,YUM",30,0.33538856026515795,0.3163534662176332,6.39276795359825
34,76,"ABT,ADP,ADSK,AIG,ALL,AMGN,C,CAT,CRM,CSCO,DUK,EMR,HD,ICE,KMB,MA,MCD,MET,MO,MRK,NEE,NKE,NVDA,PFE,PLD,SBUX,SYK,TRV,UPS,WFC",30,0.33606593932604656,0.25092536000288357,8.675877696099926
114,156,"AAPL,AMGN,AMZN,APD,BLK,CAT,CMCSA,CSCO,DG,DIS,EMR,GM,IBM,INTC,ISRG,KO,LOW,MRK,NSC,PEP,PNC,ROST,SBUX,SO,SYK,T,UNH,VLO,XOM,YUM",30,0.3361616782274671,0.26529831157460154,9.366184768092413
111,153,"AAPL,AMGN,AMZN,AON,BA,BAC,BDX,BIIB,BLK,CSCO,DUK,EMR,F,GM,GS,IBM,MMC,MSFT,NVDA,PFE,PLD,ROST,SBUX,SHW,T,TGT,TJX,VLO,WMT,YUM",30,0.33616688539525946,0.26625231269467553,8.020224734861273
220,262,"AMGN,AON,BAC,BIIB,C,CI,CMCSA,COP,COST,CRM,CSCO,DE,DHR,EW,F,IBM,INTU,ITW,LMT,MA,MET,MMC,MMM,NEE,PG,PGR,PLD,REGN,VLO,VZ",30,0.3362026742395211,0.27034418801299,7.827177770512051
131,173,"AAPL,ACN,APD,AXP,C,CAT,CI,EMR,GM,IBM,JNJ,MMC,MRK,MSFT,NEE,NSC,PNC,QCOM,ROST,SBUX,SHW,SLB,SYK,T,TGT,TJX,WFC,WMT,XOM,YUM",30,0.3362853755424356,0.31286502996175974,7.082500542949675
118,160,"ADP,AXP,BDX,CMCSA,CRM,CSCO,EMR,EOG,IBM,KMB,MCD,MET,MMM,NKE,NVDA,PNC,QCOM,ROST,SHW,SO,SYK,T,TGT,USB,V,VLO,VZ,WFC,XOM,YUM",30,0.3366850797298247,0.2617980801721928,9.071144691200235
223,265,"ABT,APD,BLK,COP,CSCO,CVX,DE,EOG,EW,GS,HD,ICE,INTC,ISRG,KO,MCD,MET,MMM,MO,MS,NVDA,PEP,PM,PNC,QCOM,T,TGT,TJX,TRV,V",30,0.3371227136401096,0.2938948443840652,7.718376797036867
168,210,"ALL,AON,AXP,BDX,C,CAT,COP,COST,CRM,CSCO,EMR,EOG,GILD,ICE,ITW,LOW,MET,MRK,MSFT,NEE,PGR,ROST,SBUX,SLB,SO,T,TRV,UPS,VZ,WFC",30,0.33723677228703974,0.32933167615051484,6.795579033329896
149,191,"AAPL,ADBE,ADP,AIG,ALL,AMZN,AON,AXP,BA,BAC,BDX,BIIB,CRM,CSCO,DG,GILD,GM,IBM,ISRG,ITW,KMB,MMM,NEE,NVDA,PFE,PGR,SCHW,SO,UNH,UPS",30,0.3377193696808391,0.260648426728782,7.9243421598756925
11,53,"AAPL,ACN,AON,BIIB,BLK,CB,CMCSA,CSCO,CVX,DE,DHR,DIS,EOG,INTC,INTU,ISRG,JNJ,MA,MSFT,NKE,NSC,PEP,PG,PLD,PM,PNC,SO,SYK,TGT,TRV",30,0.33824407652144617,0.2866552861327706,7.593299457059563
218,260,"ABT,AON,BIIB,BLK,C,CAT,CL,COF,COP,DIS,EMR,EOG,EW,F,GS,IBM,INTC,ISRG,JNJ,KMB,KO,LMT,MA,MMC,MO,NSC,NVDA,SLB,TGT,WMT",30,0.33852929220932815,0.28477770366851823,6.677133392205666
82,124,"AAPL,ADSK,AIG,ALL,AMGN,AMZN,APD,AXP,BAC,BDX,BIIB,CI,COF,DG,DHR,EOG,FDX,ICE,INTU,KMB,LMT,NKE,NVDA,PFE,PG,PLD,QCOM,TJX,UPS,V",30,0.33864422981094944,0.26463379546998345,7.191288564199229
231,273,"ACN,AMGN,AMZN,APD,AXP,BAC,CB,CI,CMCSA,COST,EOG,EW,GM,IBM,ICE,JPM,LMT,MCD,MS,MSFT,NVDA,PGR,PLD,PM,REGN,SHW,TJX,UNH,XOM,YUM",30,0.33878344953006495,0.2573681616017604,9.172590894312648
293,335,"AAPL,ABT,ACN,ADP,AIG,ALL,AON,AXP,BA,BIIB,CL,COP,CRM,CVX,EW,F,GILD,GM,GS,INTC,ISRG,MO,MSFT,NEE,NKE,QCOM,SBUX,USB,VLO,WFC",30,0.3391636236230899,0.2688128490484353,7.499303553124097
12,54,"ABT,ALL,APD,CI,COF,COST,CSCO,DHR,EMR,F,GE,GILD,ISRG,ITW,JPM,KMB,LMT,MA,MCD,MMM,MO,NKE,SCHW,SHW,T,TGT,TJX,TRV,UNH,UPS",30,0.33928743811052076,0.2570569764036186,9.113370911778146
216,258,"ADSK,AXP,BAC,BDX,BIIB,CMCSA,DE,DG,DIS,F,GE,GM,GS,IBM,INTC,ISRG,MA,MRK,MSFT,NKE,PEP,PLD,SLB,SYK,T,TRV,UNH,USB,V,VZ",30,0.3394280860940809,0.2734342799817023,7.654593254785433
