date,AA,AAPL,AMGN,AMZN,AXP,BA,BAC,CAT,CRM,CSCO,CVX,DD,DIS,DOW,GE,GS,HD,HON,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PFE,PG,RTX,SHW,T,TRV,UNH,V,VZ,WBA,WMT,XOM
2010-05-07,,235.86,54.46,124.98,40.6,66.72,16.18,62.1,77.52,24.71,77.1,36.23,33.41,,16.88,142.99,33.43,,46.73,122.1,21.31,63.31,40.76,52.67,68.01,82.63,33.49,28.21,70.61,13.96,16.46,60.31,,75.95,25.1,49.26,29.02,82.29,26.34,,52.4,63.7
2010-05-10,,253.99,55.58,131.29,43.09,71.0,17.3,66.69,85.49,26.13,79.89,38.24,35.29,,18.04,143.83,35.29,,49.1,126.27,22.55,64.75,41.95,54.04,70.58,85.97,34.25,28.94,76.65,14.56,17.0,62.42,,79.45,25.67,50.09,29.88,85.99,26.735,,52.58,65.23
2010-05-11,,256.52,55.93,130.46,43.33,71.42,17.16,66.07,86.2,25.96,79.7,38.1,35.76,,18.0,141.97,35.63,,48.42,126.89,22.28,64.67,41.55,53.61,70.48,85.04,33.51,28.88,76.43,14.4,17.01,62.37,,79.48,25.64,49.78,29.85,84.16,26.535,,52.46,64.46
2010-05-12,,262.09,56.6,133.87,44.1,72.87,17.07,68.15,88.4,26.74,80.06,39.26,35.13,,18.44,147.2,35.89,,49.56,132.68,23.09,64.9,41.69,54.02,70.67,86.44,33.64,29.44,77.85,14.68,16.9,63.02,,80.42,25.82,50.19,30.32,85.68,26.815,,52.48,64.91
2010-05-13,,258.36,55.88,131.47,42.81,71.76,16.87,66.91,86.68,25.53,78.92,38.59,34.75,,18.05,144.65,35.27,,48.72,131.48,22.5,64.67,40.81,53.49,70.5,85.59,33.31,29.24,75.55,14.65,16.56,62.75,,78.22,25.74,50.17,30.18,85.73,26.81,,52.4,64.74
2010-05-14,,253.82,54.69,128.53,40.64,69.82,16.34,64.88,84.72,24.94,77.83,37.65,34.06,,17.64,143.23,35.2,,47.43,131.19,21.89,63.97,39.89,53.34,69.59,84.68,32.88,28.93,73.74,12.96,16.2,62.54,,77.74,25.4,50.12,30.39,77.26,26.64,,52.12,63.6
2010-05-17,,254.22,54.81,128.91,41.22,69.68,16.35,63.78,85.24,24.87,77.73,37.65,34.2,,17.56,142.64,35.59,,47.52,130.44,22.02,63.88,39.84,53.41,70.14,84.68,32.78,28.94,73.63,12.99,16.11,63.38,,79.12,25.77,50.12,30.44,74.71,26.78,,52.73,63.27
2010-05-18,,252.36,54.67,126.28,39.84,67.72,15.95,63.19,84.16,24.365,76.84,37.08,33.73,,17.23,137.36,34.73,,46.79,129.95,21.43,62.97,39.02,53.1,70.02,84.02,32.35,28.6,72.93,12.56,15.81,63.21,,78.08,25.59,49.83,30.18,70.09,26.555,,53.7,62.79
2010-05-19,,248.34,55.26,124.59,40.17,66.21,16.31,61.44,81.6,24.26,76.6,36.82,33.39,,17.26,140.1,34.38,,47.0,128.86,21.6,62.22,39.38,53.12,69.4,82.54,32.62,28.24,72.25,12.76,15.82,63.22,,77.93,25.57,50.14,29.99,72.97,26.64,,53.04,62.45
2010-05-20,,237.76,52.94,119.71,38.62,63.0,15.3,58.67,79.03,23.31,73.6,35.71,31.99,,16.26,136.1,32.89,,45.95,123.84,20.79,60.55,37.83,51.54,67.66,79.58,31.82,27.11,70.31,12.46,15.23,61.61,,75.4,24.96,48.42,28.96,72.82,25.94,,51.3,60.33
2010-05-21,,242.32,52.44,122.72,39.82,64.56,15.99,60.09,83.24,23.46,74.48,36.1,32.87,,16.42,140.62,33.02,,46.58,125.42,20.91,60.88,40.05,51.59,67.86,80.7,32.04,26.84,71.39,12.73,15.4,61.85,,75.72,24.85,49.23,28.7,74.2,26.125,,51.37,60.88
2010-05-24,,246.76,52.66,122.12,39.04,63.15,15.4,59.22,82.19,23.37,73.44,35.4,32.48,,16.01,136.69,33.22,,45.69,124.45,20.67,60.57,38.62,51.46,67.66,79.59,31.86,26.27,71.34,12.36,15.22,61.4,,75.88,24.43,48.49,28.83,74.55,25.685,,51.0,60.19
2010-05-25,,245.22,52.55,124.86,39.0,62.78,15.49,59.21,82.13,23.31,72.57,35.48,32.32,,15.95,142.56,33.98,,45.85,124.52,20.85,60.35,38.94,50.62,67.84,79.47,32.06,26.07,72.91,12.69,15.06,61.05,,75.52,24.32,48.67,28.87,72.97,25.605,,50.28,59.71
2010-05-26,,244.11,50.36,123.21,38.17,63.26,15.47,59.73,83.75,22.89,71.55,35.08,33.07,,16.01,140.3,34.04,,45.72,123.23,20.7,59.66,38.78,50.08,66.01,79.17,32.42,25.01,72.52,12.75,15.11,60.44,,75.06,24.13,48.0,28.79,73.4,25.165,,50.02,59.31
2010-05-27,,253.35,51.43,126.7,40.33,65.13,16.18,62.06,87.0,23.67,74.36,36.79,34.37,,16.66,144.95,34.55,,46.94,126.39,21.76,59.03,40.42,51.23,67.2,81.43,33.62,26.0,73.9,13.5,15.37,60.95,,77.1,24.63,49.73,29.32,73.69,25.77,,50.7,61.46
2010-05-28,,256.88,51.78,125.46,39.87,64.18,15.74,60.76,86.53,23.16,73.87,36.17,33.42,,16.35,144.26,33.86,,46.01,125.26,21.42,58.3,39.58,51.4,66.87,79.31,33.69,25.8,72.38,13.14,15.23,61.09,,76.63,24.3,49.47,29.07,72.46,25.715,,50.56,60.46
2010-06-01,,260.83,50.76,123.24,39.19,62.95,15.44,59.27,84.89,23.0,72.29,35.24,33.33,,15.98,141.86,33.54,,45.58,124.34,21.18,58.76,38.54,51.29,66.36,78.07,33.53,25.89,71.18,12.58,14.99,61.16,,76.4,24.33,48.6,28.98,71.49,25.425,,50.92,59.25
2010-06-02,,263.95,56.09,126.31,40.97,64.34,15.89,60.86,88.44,23.35,74.13,36.19,34.74,,16.35,144.83,33.87,,47.27,127.41,21.81,59.73,39.55,52.41,67.77,78.74,34.36,26.46,73.0,12.72,15.2,61.74,,77.25,24.78,49.78,29.91,71.25,25.78,,51.72,60.77
2010-06-03,,263.12,55.64,128.76,40.54,64.31,15.81,61.11,95.2,23.72,73.91,35.78,34.71,,16.45,144.04,33.43,,47.48,127.96,21.9,59.77,39.1,52.75,67.85,78.34,34.29,26.86,73.63,12.7,15.23,61.8,,76.88,24.8,49.72,30.46,72.84,25.825,,51.72,61.56
2010-06-04,,255.97,54.34,122.77,38.41,61.15,15.35,57.76,89.64,22.955,71.28,34.43,33.69,,15.71,142.25,32.15,,46.05,125.28,20.95,58.01,37.62,51.27,66.7,76.1,33.17,25.79,70.77,12.1,14.76,60.8,,74.91,24.17,48.61,30.34,72.13,25.425,,50.4,59.52
2010-06-07,,250.94,53.51,122.01,37.71,60.11,14.83,55.83,87.9,22.76,71.35,34.09,33.04,,15.41,138.68,31.55,,45.24,124.13,20.31,58.0,36.72,50.8,66.75,74.74,33.31,25.29,69.59,11.5,14.52,60.62,,73.6,24.32,48.27,30.46,71.89,25.305,,50.74,59.3
2010-06-08,,249.33,53.82,118.83,38.43,61.01,15.33,56.61,88.0,22.955,71.02,35.49,33.15,,15.48,137.78,31.81,,45.88,123.72,20.18,58.64,37.78,51.56,68.37,74.92,33.81,25.11,70.26,11.18,14.55,62.14,,73.87,24.97,49.09,30.89,73.35,25.865,,50.78,61.24
2010-06-09,,243.2,53.15,117.91,38.11,61.71,15.01,56.81,89.02,22.78,70.79,35.58,32.94,,15.32,136.8,31.76,,45.41,123.9,19.93,58.17,37.12,51.35,68.26,74.79,33.71,24.79,70.01,10.91,14.52,61.47,,74.09,24.9,48.79,30.53,73.8,25.96,,50.99,60.03
2010-06-10,,250.51,54.01,123.21,40.03,63.89,15.46,59.95,92.42,22.775,74.17,36.99,34.11,,15.68,133.77,32.72,,46.5,127.68,20.55,58.5,38.29,52.45,69.37,77.43,34.65,25.0,71.75,11.35,14.91,61.91,,76.17,25.44,49.99,30.7,77.45,26.48,,51.22,61.89
2010-06-11,,253.51,54.1,123.03,40.13,65.38,15.6,60.23,96.64,22.905,74.06,37.61,34.24,,15.56,135.64,32.22,,47.19,128.45,20.64,58.46,38.09,51.65,69.54,78.3,34.86,25.66,72.33,11.61,15.46,61.01,,76.64,25.29,50.41,30.67,76.08,26.685,,50.86,61.86
2010-06-14,,254.28,54.07,123.83,39.89,64.82,15.41,61.0,93.5,22.755,74.18,36.86,33.93,,15.39,133.44,32.06,,46.88,128.5,20.89,58.42,37.33,51.51,69.3,78.14,35.02,25.5,72.22,11.36,15.33,61.25,,76.63,25.17,50.05,30.59,73.78,26.75,,51.24,61.37
2010-06-15,,259.69,55.12,126.84,41.59,67.48,15.8,63.46,95.01,23.33,75.23,37.86,34.99,,15.78,136.9,32.26,,47.98,129.79,21.48,59.14,38.25,52.18,70.4,79.77,36.02,26.58,73.98,11.92,15.52,61.91,,77.92,25.54,51.23,31.19,76.93,27.2,,51.64,62.51
2010-06-16,,267.25,55.22,126.9,42.34,67.03,15.87,64.39,94.34,23.29,74.95,37.76,34.79,,15.85,137.06,32.14,,48.01,130.35,21.49,59.24,38.52,52.4,70.29,80.88,36.01,26.32,73.83,11.77,15.48,61.19,,77.24,25.52,50.83,31.39,77.17,27.265,,50.98,62.51
2010-06-17,,271.87,55.44,125.89,42.06,67.26,15.82,64.95,97.1,23.17,75.32,37.8,35.07,,15.91,137.32,31.91,,48.24,130.98,21.52,59.18,38.44,52.36,70.05,81.03,35.86,26.37,74.57,12.22,15.47,61.76,,76.6,25.57,51.71,31.5,78.24,27.18,,51.41,62.6
2010-06-18,,274.07,55.2,125.83,42.03,67.96,15.82,65.85,95.72,23.49,75.52,38.36,35.15,,15.95,138.18,31.94,,47.98,130.15,21.4,59.18,39.18,52.31,69.88,81.18,35.67,26.44,74.94,12.3,15.21,61.3,,76.18,25.43,51.35,31.33,77.04,27.22,,51.55,63.1
2010-06-21,,270.17,56.52,122.55,42.6,67.97,15.79,66.07,95.41,23.34,75.72,38.31,35.06,,16.1,137.74,31.43,,47.51,130.65,21.19,59.13,38.87,52.48,69.92,81.47,35.12,25.95,74.35,12.01,15.1,61.1,,76.44,25.44,51.17,31.15,80.9,27.155,,51.02,63.13
2010-06-22,,273.85,56.12,122.31,41.94,66.28,15.58,64.11,91.9,22.97,74.0,37.45,34.35,,15.79,134.79,30.61,,46.77,129.3,20.98,59.16,38.33,52.46,68.64,80.03,35.13,25.77,72.46,11.56,14.97,60.72,,74.76,25.36,51.01,30.64,78.76,27.155,,50.68,61.94
2010-06-23,,270.97,56.2,121.45,42.17,67.45,15.43,64.33,92.94,22.86,72.26,37.26,34.34,,15.39,135.07,30.5,,46.89,130.11,20.81,59.24,38.89,52.24,68.63,80.12,35.42,25.31,72.52,11.69,14.88,61.38,,74.14,25.44,51.11,30.21,77.76,27.405,,50.81,61.1
2010-06-24,,269.0,56.15,118.33,41.06,67.43,15.02,63.37,91.04,22.57,70.83,36.52,33.6,,15.08,134.98,29.67,,45.89,128.19,20.32,59.6,38.03,51.8,67.73,78.18,35.61,25.0,69.63,11.11,14.46,60.87,,71.65,25.05,50.54,29.76,76.48,27.06,,50.03,60.07
2010-06-25,,266.7,56.26,121.0,42.67,68.77,15.42,64.71,91.62,22.185,70.06,36.66,33.48,,14.91,139.66,30.2,,45.92,127.12,20.03,58.7,39.44,50.26,67.42,78.9,35.93,24.53,70.12,11.08,14.64,59.79,,71.48,24.79,51.12,29.88,76.66,26.675,,48.8,59.1
2010-06-28,,268.3,55.41,117.8,42.11,67.3,15.24,64.4,91.28,22.42,69.96,36.23,33.22,,15.0,136.66,29.59,,46.07,128.98,20.36,59.45,38.54,51.08,67.33,78.98,35.94,24.31,70.5,11.1,14.54,60.62,,71.08,24.95,51.07,29.19,75.22,26.825,,49.57,58.47
2010-06-29,,256.17,54.12,108.61,40.09,63.04,14.57,60.85,85.41,21.62,68.36,35.24,32.3,,14.48,133.76,28.63,,44.3,125.09,19.79,59.24,37.06,50.33,66.46,78.49,35.43,23.31,68.17,10.48,14.28,60.32,,70.4,24.46,49.73,28.63,71.45,26.745,,48.9,57.29
2010-06-30,,251.53,52.6,109.26,39.7,62.75,14.37,60.07,85.82,21.31,67.86,34.59,31.5,,14.42,131.27,28.07,,43.28,123.48,19.45,59.06,36.61,50.12,65.87,78.99,34.97,23.01,67.55,10.21,14.26,59.98,,69.19,24.19,49.25,28.4,70.75,26.18,,48.07,57.07
2010-07-01,,248.48,52.02,110.96,39.48,62.26,14.02,59.97,87.07,21.26,67.48,34.49,31.49,,14.12,131.14,27.92,,42.89,122.57,19.25,59.07,36.08,50.03,66.71,78.55,34.44,23.16,68.07,10.38,14.23,59.54,,69.94,24.34,48.93,27.85,72.86,26.285,,48.34,56.61
2010-07-02,,246.94,51.7,109.14,39.42,61.94,13.84,59.18,87.11,21.13,67.31,34.06,31.38,,13.88,131.08,27.76,,42.81,121.86,19.2,59.08,35.83,50.05,66.14,77.67,34.22,23.27,67.86,10.25,14.14,59.38,,69.43,24.29,48.54,28.3,73.18,26.81,,48.0,56.57
2010-07-06,,248.63,51.3,110.06,39.21,61.36,14.06,59.81,88.11,21.34,67.56,34.05,31.72,,13.97,132.26,27.34,,43.17,123.46,19.48,59.08,36.33,50.43,66.11,78.14,34.65,23.82,67.21,10.14,14.29,59.34,,69.82,24.41,48.58,28.89,72.27,26.61,,48.57,57.46
2010-07-07,,258.67,51.4,113.43,41.15,63.3,14.71,62.18,91.38,22.48,69.45,35.25,33.14,,14.62,135.83,28.01,,44.96,127.0,20.14,60.61,38.15,51.47,67.31,80.52,35.43,24.3,68.56,10.63,14.62,60.82,,72.06,24.33,49.95,29.2,74.82,26.52,,48.92,58.43
2010-07-08,,258.09,52.23,116.22,42.12,64.73,14.86,63.17,91.57,22.55,70.41,36.29,33.34,,14.83,135.46,28.15,,45.48,127.97,20.1,61.38,38.16,52.42,69.02,81.22,35.86,24.41,70.28,10.31,14.82,61.95,,72.62,24.57,50.09,29.68,75.08,26.78,,49.18,58.81
2010-07-09,,259.62,52.56,117.26,42.58,64.66,15.11,64.72,91.78,22.7,71.84,36.9,33.75,,14.95,138.06,28.26,,45.25,127.96,20.24,60.54,38.85,52.4,69.22,82.16,36.3,24.27,70.15,10.35,14.77,61.75,,72.23,24.83,51.15,29.97,77.38,26.65,,49.43,58.78
2010-07-12,,257.29,52.44,119.51,42.83,64.34,15.21,64.28,91.85,22.86,71.85,36.52,33.77,,14.93,137.25,28.31,,45.68,128.67,20.57,60.21,39.19,52.45,69.94,82.26,36.09,24.83,69.81,10.54,14.93,62.09,,72.02,24.84,51.12,30.04,76.51,26.49,,50.12,58.94
2010-07-13,,251.8,52.76,123.65,44.17,64.43,15.67,66.79,93.65,23.09,73.23,37.31,34.45,,15.21,140.25,28.64,,46.77,130.48,21.01,60.5,40.48,52.72,70.84,83.55,36.45,25.13,70.47,10.92,14.79,62.39,,73.22,24.95,51.2,30.14,76.59,26.89,,50.54,59.42
2010-07-14,,252.73,52.62,123.3,43.7,64.75,15.67,66.7,95.73,23.74,73.05,37.09,34.24,,15.2,139.06,28.28,,47.34,130.72,21.36,60.62,40.35,52.82,70.9,83.05,36.2,25.44,70.54,11.03,14.84,62.66,,71.64,24.96,51.39,30.32,76.28,26.84,,50.35,59.26
2010-07-15,,251.45,52.92,122.06,43.43,64.37,15.39,66.51,95.99,23.92,73.04,37.17,34.05,,15.25,145.22,28.34,,47.42,130.72,21.51,60.26,40.46,52.85,71.33,83.06,36.49,25.51,70.65,10.72,14.87,62.73,,71.07,25.0,50.3,30.88,75.28,26.8,,50.41,59.27
2010-07-16,,249.9,52.17,118.49,41.38,61.9,13.98,63.94,92.05,22.75,71.5,35.97,33.03,,14.55,146.17,27.11,,46.2,128.03,21.02,59.44,39.0,52.37,69.94,80.95,35.91,24.89,68.96,10.05,14.56,61.99,,69.44,24.69,49.62,30.34,71.45,26.69,,49.67,57.96
2010-07-19,,245.58,53.6,119.94,41.58,63.18,13.61,64.8,92.63,22.73,72.0,35.7668,33.31,,14.62,145.68,27.07,,46.68,129.79,21.59,59.57,39.04,52.27,69.91,81.22,35.8,25.23,68.61,10.46,14.73,61.86,,69.81,24.88,49.71,30.82,71.22,26.72,,49.52,58.43
2010-07-20,,251.89,53.2,120.1,42.06,63.88,13.77,66.43,93.12,23.05,73.1,36.4072,33.4,,14.94,148.91,27.93,,46.61,126.55,21.65,58.58,39.63,53.24,70.87,82.19,35.66,25.48,69.84,10.72,14.55,62.07,,69.85,24.79,50.35,30.83,73.6,26.67,,50.88,58.95
2010-07-21,,254.24,52.25,117.43,41.15,63.18,13.36,66.87,92.16,22.56,72.17,36.3218,32.81,,14.84,146.99,27.47,,45.48,125.27,21.26,57.12,38.42,54.08,70.11,82.3,35.19,25.12,69.65,10.37,14.5,61.11,,69.56,24.92,49.87,30.7,72.36,26.52,,50.35,58.17
2010-07-22,,259.02,53.31,120.07,43.19,66.6,13.66,68.0,95.93,23.27,73.44,37.9159,33.59,,15.21,146.55,28.22,,46.07,127.47,21.78,57.02,39.35,54.26,71.4,84.75,35.18,25.84,71.56,10.54,14.81,61.37,,66.88,25.51,49.29,31.0,74.46,27.0,,50.86,59.38
2010-07-23,,259.94,52.75,118.87,44.79,67.93,13.74,69.31,99.77,23.35,73.52,38.3287,34.13,,15.71,147.38,28.25,,46.15,128.38,21.69,57.63,39.83,54.75,69.9,86.17,34.87,25.81,72.74,10.36,14.58,61.91,,68.99,25.54,50.14,30.92,75.59,28.02,,51.67,59.72
2010-07-26,,259.28,53.67,118.4,45.43,68.85,14.15,69.99,100.07,23.61,74.62,38.7841,34.4,,16.14,148.2,28.99,,46.57,128.41,21.71,57.74,40.33,54.94,70.87,87.32,35.27,26.1,73.22,10.55,15.02,62.52,,69.68,25.96,50.45,31.47,76.08,28.28,,51.13,60.39
2010-07-27,,264.08,54.51,117.13,44.55,68.62,14.19,69.18,98.8,23.3,75.3,38.9264,34.28,,16.18,147.23,28.58,,47.57,128.63,21.58,58.1,40.69,55.05,70.4,86.8,35.18,26.16,73.68,10.46,15.27,63.08,,69.5,26.15,50.58,30.78,76.61,28.59,,50.96,60.81
2010-07-28,,260.96,53.76,117.13,44.58,67.32,13.99,69.72,98.11,23.39,75.56,38.5421,34.04,,16.05,147.2,28.08,,47.13,128.43,21.33,57.83,40.32,54.88,69.77,86.69,34.74,25.95,73.11,10.13,15.0,62.7,,69.39,26.2,50.29,30.33,75.18,28.91,,51.13,60.91
2010-07-29,,258.11,53.37,116.86,44.56,67.22,14.03,69.4,97.79,23.21,76.02,38.8126,33.71,,16.15,152.58,28.05,,46.41,128.02,21.03,57.83,40.21,54.99,69.38,86.34,35.06,26.03,73.53,9.13,15.09,61.67,,68.59,26.02,50.52,30.44,71.98,28.88,,51.06,60.34
2010-07-30,,257.25,54.53,117.89,44.64,68.14,14.04,69.75,98.95,23.07,76.21,38.898,33.69,,16.12,150.82,28.51,,46.04,128.4,20.6,58.09,40.28,55.11,69.73,85.54,34.46,25.81,73.64,9.19,15.0,61.16,,69.15,25.94,50.45,30.45,73.35,29.06,,51.19,59.68
2010-08-02,,261.85,54.87,120.07,44.99,69.69,14.44,71.05,101.91,23.8,77.8,40.3212,34.48,,16.41,152.74,29.12,,47.56,130.76,21.15,58.72,41.64,56.41,70.25,87.41,35.07,26.33,74.32,9.18,15.48,62.06,,70.93,26.59,50.85,31.44,72.23,29.56,,51.41,61.94
2010-08-03,,261.93,54.71,122.42,44.6,69.54,14.34,70.37,101.01,23.82,78.66,36.2934,34.21,,16.4,153.19,28.45,,47.36,130.37,20.87,59.35,41.08,56.38,70.45,87.21,34.82,26.16,73.1,8.94,16.34,59.94,,70.49,26.69,50.12,32.42,73.0,29.54,,51.29,62.72
2010-08-04,,262.98,55.76,127.58,44.11,69.25,14.19,71.12,103.56,24.14,79.02,35.2829,34.83,,16.48,156.41,28.72,,46.77,131.27,20.73,59.74,41.29,56.55,70.69,88.0,35.19,25.73,74.0,9.32,16.44,59.55,,70.59,26.64,50.68,32.91,72.45,29.4,,51.6,62.72
2010-08-05,,261.7,55.32,127.83,43.22,68.71,14.02,71.96,102.69,24.17,79.07,35.9518,34.98,,16.52,155.92,28.71,,46.35,131.83,20.67,59.76,41.27,56.37,70.45,87.72,35.07,25.37,74.06,9.44,16.19,59.86,,69.93,26.74,50.67,33.42,71.5,29.55,,51.62,62.71
2010-08-06,,260.09,55.94,128.32,43.5,68.7,13.96,71.56,102.33,24.07,78.73,36.208,35.0,,16.45,155.18,28.68,,41.85,130.14,20.65,59.96,40.44,56.75,71.74,87.29,34.98,25.55,73.96,9.55,16.24,60.02,,69.69,26.54,50.27,33.45,72.14,29.55,,51.79,61.97
2010-08-09,,261.75,55.66,128.83,43.75,68.99,13.91,72.07,104.06,24.77,79.29,37.005,35.16,,16.38,155.4,28.7,,42.6,132.0,20.65,60.05,39.82,57.11,72.92,88.03,35.36,25.61,74.12,9.64,16.42,60.38,,69.86,26.86,50.61,33.49,74.74,29.86,,52.06,62.45
2010-08-10,,259.41,55.72,130.0,44.09,68.62,13.63,71.42,101.65,24.31,79.04,36.9908,35.29,,16.25,153.9,28.24,,42.33,131.84,19.82,59.43,39.17,56.98,72.84,87.11,35.77,25.07,73.91,9.24,16.57,60.78,,69.54,27.01,49.4,33.33,75.27,30.02,,52.22,61.93
2010-08-11,,250.19,53.69,125.89,42.96,65.6,13.19,68.71,97.91,23.73,77.13,35.8379,34.22,,15.7,149.25,27.71,,40.77,129.83,19.43,58.5,37.77,56.04,71.57,84.1,34.89,24.86,72.08,8.88,16.0,60.27,,68.93,26.55,48.96,31.99,73.51,29.56,,51.02,60.39
2010-08-12,,251.79,54.75,126.56,42.15,64.7,13.06,67.5,96.95,21.36,77.07,35.5533,33.99,,15.49,149.42,27.61,,40.14,128.3,19.45,58.52,37.81,55.69,72.06,84.01,35.04,24.49,71.52,8.96,16.2,59.99,,69.4,26.66,49.63,32.13,72.98,30.32,,50.43,60.23
2010-08-13,,249.1,55.02,124.69,41.73,64.84,13.23,68.01,97.24,21.36,77.4,35.8095,33.68,,15.38,148.08,27.31,,40.45,127.87,19.15,58.15,37.5,55.73,71.89,84.01,35.0,24.4,70.58,9.39,16.08,59.82,,69.1,26.72,50.14,32.03,72.22,30.03,,50.4,59.91
2010-08-16,,247.64,54.08,126.07,41.54,64.4,13.19,68.49,96.63,21.91,77.71,35.8379,33.66,,15.46,147.76,27.38,,40.55,127.77,19.47,58.01,37.69,55.88,71.79,83.43,34.97,24.5,71.06,9.15,16.03,59.77,,68.27,26.65,49.91,31.9,72.83,29.96,,50.41,59.88
2010-08-17,,251.97,53.95,128.86,41.74,65.99,13.21,69.74,99.33,22.05,77.77,36.2934,33.76,,15.58,148.59,28.31,,40.82,128.45,19.53,59.22,37.48,56.12,73.22,84.09,35.54,24.71,71.71,9.27,16.27,60.29,,69.68,26.97,49.91,32.35,73.36,30.17,,51.02,60.82
2010-08-18,,253.07,54.14,129.65,41.69,66.0,13.32,69.75,99.33,22.41,77.04,36.6065,33.91,,15.7,149.2,28.86,,41.36,129.39,19.59,59.35,37.89,55.84,73.25,83.61,35.37,24.82,72.24,9.32,16.1,60.75,,69.56,27.28,50.08,32.54,72.88,30.15,,50.86,60.15
2010-08-19,,249.88,52.72,127.57,40.96,64.62,13.02,69.29,96.41,22.22,75.84,35.4536,33.19,,15.25,147.05,28.22,,40.76,128.9,18.9,58.72,37.07,55.28,72.97,81.81,34.71,24.44,71.34,9.88,16.03,60.19,,67.63,26.97,49.84,31.79,71.63,29.62,,50.06,59.29
2010-08-20,,249.64,52.34,127.76,40.76,64.6,12.87,68.86,112.75,22.23,75.05,34.7705,33.05,,15.03,148.24,28.17,,39.85,127.5,18.91,58.74,37.14,55.3,73.08,80.66,34.44,24.23,71.26,9.97,15.92,59.98,,68.34,26.45,50.09,31.61,70.1,29.37,,50.22,58.89
2010-08-23,,245.8,51.95,126.6,40.2,63.3,12.87,66.84,112.28,21.68,75.05,34.2154,32.93,,14.89,146.74,27.83,,39.04,126.47,18.7,58.87,36.88,55.6,73.34,81.08,34.97,24.28,70.95,9.82,16.1,60.03,,67.64,26.49,49.74,31.5,70.12,29.41,,51.14,59.5
2010-08-24,,239.93,51.06,124.53,39.57,60.93,12.64,65.04,113.29,21.13,73.78,32.906,32.14,,14.57,143.95,27.78,,38.39,124.9,18.41,58.01,36.21,55.66,72.72,80.45,34.44,24.04,70.05,9.72,15.82,59.66,,67.15,26.72,49.26,31.04,70.66,29.47,,51.3,58.94
2010-08-25,,242.89,51.84,126.85,39.8,60.76,12.66,64.7,112.19,21.21,74.07,32.906,32.11,,14.57,144.68,28.33,,38.24,125.27,18.48,57.98,36.23,55.39,73.19,80.75,34.54,24.1,70.13,9.92,15.99,59.67,,69.15,26.89,49.52,31.96,70.86,29.66,,51.55,58.91
2010-08-26,,240.28,50.93,124.86,39.73,61.32,12.47,63.95,109.84,20.7,73.33,33.7884,31.94,,14.5,141.81,28.38,,38.22,122.78,18.18,57.8,35.63,55.16,73.16,79.78,34.48,23.82,70.39,9.8,15.9,59.54,,68.99,26.7,49.03,31.85,69.91,29.5,,50.97,58.48
2010-08-27,,241.62,52.08,126.64,40.91,63.16,12.64,65.9,111.48,20.81,74.93,35.1832,32.78,,14.71,139.75,28.74,,38.0,124.73,18.37,57.6,36.6,56.16,73.99,81.0,35.0,23.93,70.94,10.12,16.09,59.8,,70.24,26.94,49.87,32.37,71.11,29.84,,51.0,59.8
2010-08-30,,242.5,51.63,123.79,39.89,62.1,12.32,64.47,109.17,20.32,73.78,34.6282,32.35,,14.52,136.66,27.99,,38.56,123.4,17.96,57.3,35.85,55.55,72.74,79.65,34.73,23.64,70.36,9.64,15.86,59.37,,69.24,26.63,48.95,31.91,69.54,29.44,,50.55,59.0
2010-08-31,,243.1,51.04,124.83,39.87,61.13,12.46,65.16,109.88,19.99,74.08,34.6851,32.54,,14.48,136.93,27.82,,38.45,123.13,17.66,57.02,36.36,55.88,73.06,78.55,35.16,23.46,70.0,9.32,15.91,59.67,,70.38,27.03,48.99,31.72,68.98,29.53,,50.14,59.11
2010-09-01,,250.33,52.59,132.49,41.07,62.29,13.2,68.16,116.4,20.26,76.77,36.4215,33.51,,15.01,139.74,28.67,,39.21,125.77,18.14,58.29,37.74,57.31,74.54,81.01,35.62,23.9,72.13,9.4,16.28,59.8,,70.88,27.35,50.31,32.59,70.53,30.26,,51.2,60.91
2010-09-02,,252.17,52.51,135.21,40.88,63.39,13.28,68.54,119.12,20.52,77.45,36.8342,33.91,,15.15,139.78,29.41,,39.68,125.04,18.28,58.61,38.16,57.38,75.02,81.87,35.35,23.94,72.96,9.57,16.4,60.07,,72.48,27.4,50.22,32.86,71.98,30.11,,51.76,61.06
2010-09-03,,258.77,52.91,138.79,41.8,64.64,13.5,70.08,119.63,21.04,78.0,37.674,34.67,,15.39,147.29,29.85,,40.34,127.58,18.43,58.93,39.17,57.56,75.09,83.48,35.59,24.29,74.25,9.9,16.46,60.29,,72.32,27.44,51.03,33.91,72.5,30.2,,52.04,61.32
2010-09-07,,257.81,52.51,137.22,40.09,63.42,13.21,69.7,119.65,20.58,77.05,36.2791,33.84,,15.44,145.21,29.33,,39.92,125.95,18.12,58.7,38.28,57.63,75.8,82.14,35.46,23.96,74.02,9.99,16.33,60.14,,71.86,27.27,50.13,33.78,71.5,30.22,,51.86,60.55
2010-09-08,,262.92,52.94,139.14,40.07,64.5,13.37,70.74,119.79,20.64,77.25,36.6634,33.84,,15.7,147.54,29.45,,38.81,126.08,17.9,58.85,39.12,57.83,76.08,82.75,35.81,23.93,74.14,10.32,16.56,60.37,,72.31,27.39,49.86,33.85,68.55,30.46,,51.83,60.75
