date,kappa
2023-06-27,1.0588064172357632
2023-06-28,1.0610134314116195
2023-06-29,1.0568293001649802
2023-06-30,1.0529197159441452
2023-07-03,1.0255408764974785
2023-07-05,1.0284856502021826
2023-07-06,1.0473540070565857
2023-07-07,1.0482772058786298
2023-07-10,1.0454189887367575
2023-07-11,1.0476454765610597
2023-07-12,1.043288479995606
2023-07-13,1.036411309536341
2023-07-14,1.041882257674788
2023-07-17,1.0259212187525337
2023-07-18,1.0252492275807454
2023-07-19,1.020908638457113
2023-07-20,1.0199056851624453
2023-07-21,1.0196924721900813
2023-07-24,1.0167585848645075
2023-07-25,1.017952357670449
2023-07-26,1.015804383678995
2023-07-27,1.0204812970489678
2023-07-28,1.0178179583231133
2023-07-31,1.0145874405487072
2023-08-01,1.0164575852486308
2023-08-02,1.0242024421783709
2023-08-03,1.0219793027093216
2023-08-04,1.0249413207003506
2023-08-07,1.02401966001662
2023-08-08,1.0202335895633328
2023-08-09,1.0217186063185733
2023-08-10,1.0213113184805664
2023-08-11,1.0220788529403981
2023-08-14,1.0230372972459751
2023-08-15,1.0345276136871944
2023-08-16,1.032091842433938
2023-08-17,1.03237864708398
2023-08-18,1.0316287327758222
2023-08-21,1.0285484054536462
2023-08-22,1.032529597527435
2023-08-23,1.033920861506718
2023-08-24,1.043446102596738
2023-08-25,1.0455683826061208
2023-08-28,1.0469991089960038
2023-08-29,1.0552814192748927
2023-08-30,1.0557633772878587
2023-08-31,1.0642328059409027
2023-09-01,1.0658778052385571
2023-09-05,1.0649458322392034
2023-09-06,1.0730320345021878
2023-09-07,1.0753165358771055
2023-09-08,1.0750865153762466
2023-09-11,1.0730463343028187
2023-09-12,1.0691706670677061
2023-09-13,1.0569364850710665
2023-09-14,1.061695893603473
2023-09-15,1.084182479914452
2023-09-18,1.0845797329824023
2023-09-19,1.0909354578733783
2023-09-20,1.0992720356144263
2023-09-21,1.1481418197391635
2023-09-22,1.1562440930699627
2023-09-25,1.1325213433518049
2023-09-26,1.1703353418805287
2023-09-27,1.1231699224145009
2023-09-28,1.1177060343937464
2023-09-29,1.12817322331323
2023-10-02,1.1394695300109392
2023-10-03,1.1769660280400334
2023-10-04,1.1915217488146923
2023-10-05,1.2007624048768821
2023-10-06,1.2043191492699268
2023-10-09,1.1891936548472728
2023-10-10,1.1975866135854556
2023-10-11,1.2011915050451198
2023-10-12,1.181321217836456
2023-10-13,1.181827579334154
2023-10-16,1.2111519613215953
2023-10-17,1.2123414305439166
2023-10-18,1.2905780200876484
2023-10-19,1.3099667382144604
2023-10-20,1.40094038669686
2023-10-23,1.4543851828691785
2023-10-24,1.426142483369699
2023-10-25,1.4877540207579696
2023-10-26,1.4901734230085428
2023-10-27,1.6188176137615566
2023-10-30,1.6645299921217402
2023-10-31,1.6505752465265113
2023-11-01,1.6291343108158718
2023-11-02,1.6728377519296411
2023-11-03,1.6147378606907739
2023-11-06,1.6085382883007773
2023-11-07,1.5923646250725323
2023-11-08,1.6259742919307625
2023-11-09,1.7098235018354049
2023-11-10,1.7022608919097104
2023-11-13,1.6220684734685444
2023-11-14,1.6019237484109616
2023-11-15,1.572039548414022
2023-11-16,1.5665432746821397
2023-11-17,1.5228248745559139
2023-11-20,1.48737589340583
2023-11-21,1.4846501484135979
2023-11-22,1.4701311342618937
2023-11-24,1.4660863113111893
2023-11-27,1.4234288283464316
2023-11-28,1.3267340345056104
2023-11-29,1.264854831045493
2023-11-30,1.2354283894032687
2023-12-01,1.0785853904050515
2023-12-04,1.0704792801198164
2023-12-05,1.0965363800404446
2023-12-06,1.1024439725585304
2023-12-07,1.094399957028535
2023-12-08,1.0637819073091448
2023-12-11,1.0404018956848533
2023-12-12,1.037382065637651
2023-12-13,1.01626989845727
2023-12-14,1.0136838641094958
2023-12-15,1.0181404736395843
2023-12-18,1.0175639265477023
2023-12-19,1.0186461427194726
2023-12-20,1.097007236564073
2023-12-21,1.0916878761582804
2023-12-22,1.0845249773139733
2023-12-26,1.0788499531961386
2023-12-27,1.0832755235085385
2023-12-28,1.0870350342797228
2023-12-29,1.07908469562902
2024-01-02,1.057352054814657
2024-01-03,1.0890464447396322
2024-01-04,1.0872097011903101
2024-01-05,1.0859276773053579
2024-01-08,1.082940617600411
2024-01-09,1.1011360331848308
2024-01-10,1.0796372351777526
2024-01-11,1.0830311419781546
2024-01-12,1.0340159612816546
2024-01-16,1.048547802318151
2024-01-17,1.0665119844867952
2024-01-18,1.0666539049979327
2024-01-19,1.0650510745050132
2024-01-22,1.0217810853525162
2024-01-23,1.013810549525408
2024-01-24,1.0159288512218179
2024-01-25,1.0177897072624857
2024-01-26,1.0173437992301149
2024-01-29,1.0199188654978815
2024-01-30,1.0201298735637787
2024-01-31,1.0319865438182765
2024-02-01,1.0318337245830682
2024-02-02,1.03209103422024
2024-02-05,1.0513430319832056
2024-02-06,1.0390632528730643
2024-02-07,1.0356897274207955
2024-02-08,1.0358537396642122
2024-02-09,1.0363929854280336
2024-02-12,1.0409928742055583
2024-02-13,1.0958158059308736
2024-02-14,1.0861805624877898
2024-02-15,1.083262527878071
2024-02-16,1.064893433402883
2024-02-20,1.065705322248424
2024-02-21,1.0684339416950517
2024-02-22,1.0891019388613736
2024-02-23,1.0764868987382359
2024-02-26,1.1221139394607824
2024-02-27,1.1103489874905754
2024-02-28,1.114703302311058
2024-02-29,1.1016233604330483
2024-03-01,1.0746857526889928
2024-03-04,1.0713040693824192
2024-03-05,1.062118667837056
2024-03-06,1.0578632883170744
2024-03-07,1.0638198180038263
2024-03-08,1.0657657294666645
2024-03-11,1.0683500490066977
2024-03-12,1.068443628829938
2024-03-13,1.030856102219324
2024-03-14,1.040676095344091
2024-03-15,1.0342389258668452
2024-03-18,1.032000916368922
2024-03-19,1.0335428921755319
2024-03-20,1.0413786111429792
2024-03-21,1.0304717059234954
2024-03-22,1.0395375396819315
2024-03-25,1.0295559397217324
2024-03-26,1.0306270522476257
2024-03-27,1.0688668082849468
2024-03-28,1.0740366658894942
2024-04-01,1.1049114640024058
2024-04-02,1.161453742965377
2024-04-03,1.1715581965885213
2024-04-04,1.2766403529798822
2024-04-05,1.273652967000213
2024-04-08,1.2899331761889392
2024-04-09,1.2633207575355974
2024-04-10,1.3875207224423698
2024-04-11,1.3667544342605689
2024-04-12,1.5897021464337397
2024-04-15,1.645821913382966
2024-04-16,1.6197300947379243
2024-04-17,1.5277114178496625
2024-04-18,1.397452602143717
2024-04-19,1.4011522589021141
2024-04-22,1.4856823094033587
2024-04-23,1.5503951186133356
2024-04-24,1.5553582104524304
2024-04-25,1.2501747748700458
2024-04-26,1.20475045524539
2024-04-29,1.2273322480021163
2024-04-30,1.3542669740666262
2024-05-01,1.3558066180866162
2024-05-02,1.3328335298570197
2024-05-03,1.2684494413613978
2024-05-06,1.3040108607683087
2024-05-07,1.3074269390062967
2024-05-08,1.2289624817414435
2024-05-09,1.254843709356111
2024-05-10,1.1199311443791133
2024-05-13,1.1053606633518813
2024-05-14,1.0984138292101848
2024-05-15,1.1010485475443381
2024-05-16,1.0967589966705646
2024-05-17,1.0836030545363249
2024-05-20,1.0918644624741976
2024-05-21,1.064213189044482
2024-05-22,1.0728141050722575
2024-05-23,1.2522832928368475
2024-05-24,1.2571722213593357
2024-05-28,1.3206839416954046
2024-05-29,1.3448762509072427
2024-05-30,1.3446085487205537
2024-05-31,1.568615308196681
2024-06-03,1.5259012717403446
2024-06-04,1.447855020113727
2024-06-05,1.4368553570067708
2024-06-06,1.4398926042032554
2024-06-07,1.3472351536542868
2024-06-10,1.4207321202544714
2024-06-11,1.4682052362080333
2024-06-12,1.4412390327222202
2024-06-13,1.349522501684923
2024-06-14,1.3650123722849812
2024-06-17,1.389457893362773
2024-06-18,1.399752039425931
2024-06-20,1.4302521778054915
2024-06-21,1.4465595099550246
2024-06-24,1.2584796631499335
2024-06-25,1.3294086254917765
2024-06-26,1.2864740724067731
2024-06-27,1.180634281080792
2024-06-28,1.1730293908747194
2024-07-01,1.0283492605178781
2024-07-02,1.0312854351500982
2024-07-03,1.0335809278052281
2024-07-05,1.0310918904140336
2024-07-08,1.0320576448993406
2024-07-09,1.03416961713018
2024-07-10,1.0366856923572765
2024-07-11,1.0362170715348824
2024-07-12,1.038296387840504
2024-07-15,1.0347085525802828
2024-07-16,1.0631736023971792
2024-07-17,1.0560387100787756
2024-07-18,1.1402119822753587
2024-07-19,1.162121564668789
2024-07-22,1.1526099972602557
2024-07-23,1.138486081141232
2024-07-24,1.1546139295345506
2024-07-25,1.1623327954631186
2024-07-26,1.2464820803123666
2024-07-29,1.2515624216157746
2024-07-30,1.2399426835249487
2024-07-31,1.2146190554976528
2024-08-01,1.2977236853004923
2024-08-02,1.608850813518162
2024-08-05,1.953067401113071
2024-08-06,1.95435205141183
2024-08-07,1.9414846784569404
2024-08-08,1.953968824795467
2024-08-09,1.9413802605250257
2024-08-12,1.9441884755710042
2024-08-13,1.9126927836201468
2024-08-14,1.9003960523697745
2024-08-15,1.9028087547481185
2024-08-16,1.8997110200537186
2024-08-19,1.8933294007241508
2024-08-20,1.9067955685806073
2024-08-21,1.9126263483122592
2024-08-22,1.9292962792096289
2024-08-23,1.8987510282066418
2024-08-26,1.9016907968618963
2024-08-27,1.9008101444977905
2024-08-28,1.9026900683751233
2024-08-29,1.9182359315464177
2024-08-30,1.9257845154040463
2024-09-03,1.5794206094121899
2024-09-04,1.5453989776565908
2024-09-05,1.6742827300111038
2024-09-06,1.5672378648066814
2024-09-09,1.6231973774856634
2024-09-10,1.5875436618633196
2024-09-11,1.4424531396462235
2024-09-12,1.4011627786139582
2024-09-13,1.2497088594732928
2024-09-16,1.2409600288028935
2024-09-17,1.2059197420028458
2024-09-18,1.218206158005967
2024-09-19,1.226046153528847
2024-09-20,1.2326416190582783
2024-09-23,1.1648284224912273
2024-09-24,1.156745256522074
2024-09-25,1.1953428075381138
2024-09-26,1.1929492894045182
2024-09-27,1.1920219503680929
2024-09-30,1.1454869802456111
2024-10-01,1.1347907407715287
2024-10-02,1.1466999151270776
2024-10-03,1.1508928688921525
2024-10-04,1.1101882720577168
2024-10-07,1.1027628670368719
2024-10-08,1.1072130048514253
2024-10-09,1.1406286060702882
2024-10-10,1.1441218047385342
2024-10-11,1.1859479016195535
2024-10-14,1.1798233589902432
2024-10-15,1.1842775998746418
2024-10-16,1.2138130623039691
2024-10-17,1.1581611594463752
2024-10-18,1.1642443771705593
2024-10-21,1.2687461682676577
2024-10-22,1.2594524218963628
2024-10-23,1.2690687096553108
2024-10-24,1.2441756570288756
2024-10-25,1.2885381539044192
2024-10-28,1.2779028052417052
2024-10-29,1.3617395846061364
2024-10-30,1.3742090129837483
2024-10-31,1.4448537583727137
2024-11-01,1.3411701523682265
2024-11-04,1.3327193329046816
2024-11-05,1.3393379239860252
2024-11-06,1.3639696206577558
2024-11-07,1.3546091682344024
2024-11-08,1.2874511959137225
2024-11-11,1.271539147414063
2024-11-12,1.3703770688071804
2024-11-13,1.2846007079036998
2024-11-14,1.3331176407673828
2024-11-15,1.3899080139018205
2024-11-18,1.3387330133256656
2024-11-19,1.4370521653325399
2024-11-20,1.4754769284046731
2024-11-21,1.4800859229947587
2024-11-22,1.4800305031977246
2024-11-25,1.5157174925541086
2024-11-26,1.4767481706495647
2024-11-27,1.4774070668866128
2024-11-29,1.4550858999045164
2024-12-02,1.5428065578721277
2024-12-03,1.6653001784667825
2024-12-04,1.5653031770171824
2024-12-05,1.1812422971183452
2024-12-06,1.225173023193697
2024-12-09,1.2654152231085305
2024-12-10,1.2487021518597918
2024-12-11,1.2617000000218213
2024-12-12,1.2828147955214173
2024-12-13,1.3357223794184223
2024-12-16,1.4568243496328974
2024-12-17,1.4367151805267715
2024-12-18,1.96251821609921
2024-12-19,1.9628402555491806
2024-12-20,1.9268410934139497
2024-12-23,1.8687337682868708
2024-12-24,1.8400333856692646
2024-12-26,1.8489432213410089
2024-12-27,1.8774521963660074
2024-12-30,1.9103974584823333
2024-12-31,1.9225614190231266
